"","Loading","PC1.v","PC2.v"
"11977","MARVELD2",-0.000952069,-0.000362812
"11978","LRRC59",-0.000952461,0.000781888
"11979","C1GALT1C1",-0.000952785,0.000238909
"11980","IMPA2",-0.0009529,0.006578744
"11981","ATP7A",-0.000954032,-0.002312116
"11982","FER",-0.000954976,-0.001771772
"11983","DENND5A",-0.000955933,0.000788741
"11984","PUS10",-0.000958247,0.000572264
"11985","ARMC9",-0.000958689,0.00149354
"11986","UQCR11",-0.000959751,-0.001323608
"11987","MVK",-0.000962138,-0.002296041
"11988","PYROXD1",-0.000962682,-0.00070919
"11989","PRKAA1",-0.0009636,-0.001354357
"11990","COPZ1",-0.000963677,-0.000247997
"11991","RHBDF2",-0.000964632,0.007490955
"11992","ANKFY1",-0.000965579,-0.000165754
"11993","NDUFS4",-0.000965763,-0.001314133
"11994","ARFIP2",-0.000966346,-0.005667963
"11995","ELK4",-0.000967233,-0.006601404
"11996","BTRC",-0.000967281,-0.004498871
"11997","FAM9B",-0.000967412,-0.009851851
"11998","SOWAHB",-0.000968619,0.002403332
"11999","ACOT4",-0.000969274,0.006525928
"12000","GLB1L2",-0.000969523,-0.012036816
"12001","RAPGEF2",-0.000969691,0.001876493
"12002","SUCLA2",-0.00097042,-0.003106191
"12003","ATP6AP2",-0.000971742,0.001455687
"12004","TTC27",-0.000971747,-0.00067784
"12005","GPR33",-0.000972142,0.000533527
"12006","C12orf10",-0.00097216,-0.001837588
"12007","DUSP13",-0.000972286,-2.26e-05
"12008","HID1",-0.000972582,-0.00999132
"12009","UBAC2",-0.000972732,-0.000143797
"12010","BEND6",-0.000974107,-0.005506517
"12011","RER1",-0.000974845,-0.001850309
"12012","GTF2IRD2B",-0.000974901,-0.004303904
"12013","RTF1",-0.00097529,-0.001998615
"12014","LGALS7B",-0.000977072,-0.002328832
"12015","MRPS27",-0.000977222,-0.003011653
"12016","NMB",-0.000977751,0.007203952
"12017","FUT10",-0.000978191,-0.000655808
"12018","RPS15A",-0.000980156,-0.000286146
"12019","GIT2",-0.0009808,0.001327529
"12020","ENTPD1",-0.000982785,0.002199139
"12021","CCL4L2",-0.000983216,0.010592979
"12022","SWSAP1",-0.000985085,-0.002428126
"12023","FKBP11",-0.000986689,-0.00284968
"12024","TMCO2",-0.000987322,0.003926928
"12025","TRAF3IP3",-0.000987369,0.0082587
"12026","PBLD",-0.00098775,-0.004225663
"12027","NUTM2B",-0.000987891,-0.00302284
"12028","RIC8A",-0.0009881,-0.000416499
"12029","TECR",-0.000988191,-0.002639986
"12030","RSG1",-0.000988714,-0.001878613
"12031","CDC26",-0.000988834,0.000525368
"12032","VTN",-0.000989363,0.001625545
"12033","CLRN3",-0.000989954,0.005191944
"12034","ZNF154",-0.000990856,-0.005614607
"12035","CT45A3",-0.000991451,0.005082852
"12036","JOSD1",-0.000992778,0.002833519
"12037","SESN3",-0.000993173,-0.003040279
"12038","CCDC25",-0.000993782,-0.001851441
"12039","SLC16A6",-0.000996557,0.00927824
"12040","OSGIN2",-0.000996972,0.004724632
"12041","PPP1R10",-0.000997275,-0.001271222
"12042","FOXL1",-0.000999616,0.004607544
"12043","FAM135A",-0.001001192,-0.006775275
"12044","FGF18",-0.001001273,0.005709493
"12045","CYP7A1",-0.001001904,2.85e-05
"12046","HIGD1A",-0.001003673,-0.001423583
"12047","FAM120AOS",-0.001004053,-0.002738488
"12048","OR3A2",-0.001004498,-0.000247445
"12049","NCOA1",-0.001004848,-0.002426939
"12050","SEC16A",-0.001005269,-0.003468871
"12051","FBXO18",-0.001005382,-0.001644474
"12052","STK17A",-0.001006644,0.007131048
"12053","NUTM2A",-0.00100687,-0.003953664
"12054","TRMT112",-0.001007123,-0.000127801
"12055","COPRS",-0.001007809,-0.003933396
"12056","HSPA4",-0.001008792,-0.000761375
"12057","SCML4",-0.001009653,0.007947184
"12058","BCAS3",-0.001012991,-0.003215777
"12059","ZNF18",-0.001013244,-0.002985316
"12060","SSH1",-0.001013712,0.001631462
"12061","SAP30L",-0.001014069,-0.002970485
"12062","POMZP3",-0.001015096,-0.002539087
"12063","TBX22",-0.001015097,-0.008528314
"12064","SEC24B",-0.001015212,-0.0020041
"12065","SSTR5",-0.001016585,-0.019048284
"12066","SCN1B",-0.001017033,0.001279017
"12067","NGRN",-0.001017388,-0.003075254
"12068","RPL30",-0.001017521,-0.000702071
"12069","ARHGEF9",-0.0010186,-0.005313394
"12070","FAM83B",-0.001018832,-0.013468679
"12071","NAALAD2",-0.001020713,-0.005175982
"12072","FHDC1",-0.001021482,0.000738926
"12073","ACOT13",-0.001021486,-0.000934287
"12074","RNF19B",-0.001021916,0.005575807
"12075","ATG9A",-0.001022934,-0.001353085
"12076","ODF3L2",-0.001024489,0.001055393
"12077","ZNF394",-0.001025108,-0.001210229
"12078","CBX6",-0.001025595,-0.004759159
"12079","KCNA3",-0.001026109,0.018804894
"12080","ZNF589",-0.001026824,-0.008255712
"12081","GFPT1",-0.0010269,-0.00468725
"12082","C3orf62",-0.001028254,-0.002123253
"12083","SPATA31A7",-0.001028388,-0.005150198
"12084","FAM229B",-0.001029591,-0.00263119
"12085","GJB2",-0.001031254,0.005162097
"12086","DOCK4",-0.001032671,0.004505518
"12087","CNPY3",-0.001032932,-0.000780617
"12088","PRKAG1",-0.001033401,-0.001333329
"12089","RABEPK",-0.001033718,-0.000114953
"12090","AADACL4",-0.001034026,-0.003767851
"12091","UBE2V1",-0.001034219,0.000380409
"12092","DEFB127",-0.001034412,-0.002599212
"12093","BMP15",-0.001034423,0.001172606
"12094","FAM92B",-0.001034778,0.023838505
"12095","ESRRA",-0.001034827,0.000557614
"12096","PGAM1",-0.001035562,0.001000191
"12097","NBAS",-0.001035937,-0.001483026
"12098","WDTC1",-0.001037815,-0.000810677
"12099","MRPL57",-0.001037949,-0.002962901
"12100","SMIM15",-0.001037994,-0.001580309
"12101","UGP2",-0.001038523,0.002368334
"12102","DET1",-0.001038611,-0.004647321
"12103","COL25A1",-0.001038937,-0.005923285
"12104","SLA2",-0.001040513,0.009783843
"12105","PHB2",-0.001041181,-0.001066752
"12106","NOMO1",-0.001041605,0.000359405
"12107","TMEM168",-0.00104254,-0.003813073
"12108","EP300",-0.001043366,-0.001818674
"12109","TRAPPC4",-0.001043663,-0.002083334
"12110","SSMEM1",-0.001044671,0.003394731
"12111","CCDC125",-0.001047428,-0.006391511
"12112","HOMER1",-0.001047513,0.006044775
"12113","PIGH",-0.001047862,-0.007116741
"12114","RNASE11",-0.001048645,-0.004054473
"12115","STT3A",-0.001048879,-0.002514981
"12116","VPS4A",-0.001050094,-0.002026925
"12117","TXNDC17",-0.001050189,0.001413183
"12118","PIAS1",-0.001051192,-0.002868238
"12119","SIK2",-0.001053247,0.001065699
"12120","YWHAB",-0.001054647,0.001374934
"12121","MRGPRD",-0.001056,-0.007010694
"12122","RDH13",-0.001056148,-0.003243163
"12123","TFIP11",-0.001056751,0.000652312
"12124","MCOLN1",-0.001058444,0.004349272
"12125","TMEM128",-0.001058773,0.00018001
"12126","CD70",-0.001059211,0.01325173
"12127","EXT2",-0.001059611,-0.000631143
"12128","MAX",-0.001059717,-0.001380544
"12129","RASA3",-0.001060021,0.002333728
"12130","MEDAG",-0.001061778,0.009183287
"12131","AMELX",-0.001062192,-0.007064868
"12132","HBG1",-0.001062234,0.002945473
"12133","DPP8",-0.001064293,-0.001831556
"12134","C3orf52",-0.001064415,0.004864979
"12135","CLDN10",-0.00106547,0.005201347
"12136","RPUSD3",-0.001065472,-0.001550123
"12137","C16orf45",-0.001066372,-0.008369648
"12138","TAS1R1",-0.001066496,0.004256945
"12139","TRIM35",-0.001067744,-0.001670724
"12140","CYB5R1",-0.001068984,0.001312813
"12141","CTNNBL1",-0.001069989,-0.000238434
"12142","SRA1",-0.001070289,-0.001553639
"12143","RSPH14",-0.001070823,0.00178472
"12144","OGFR",-0.001071579,0.000248461
"12145","VWA7",-0.001071802,0.006781982
"12146","ATP6V1H",-0.001072951,-0.001258822
"12147","FBRS",-0.001074144,-0.001487935
"12148","CD276",-0.00107511,-0.002361548
"12149","1-Dec",-0.001076261,-0.006190073
"12150","CBLC",-0.001076442,-0.008967135
"12151","RGS14",-0.001079441,-0.000183938
"12152","RDH10",-0.001080048,0.004717905
"12153","GIGYF2",-0.001080478,-0.003158569
"12154","GMPPB",-0.001081058,-0.005582311
"12155","ASB10",-0.001081777,-0.004876665
"12156","UBE2E1",-0.001081898,1.01e-05
"12157","C9orf116",-0.001083046,0.003229348
"12158","PARK7",-0.001083321,-0.002499218
"12159","FGD6",-0.001083373,0.005328785
"12160","TAP1",-0.001084446,0.007011241
"12161","IGSF10",-0.001085535,0.02510026
"12162","GPR31",-0.001087624,0.001678023
"12163","NLRP6",-0.001087662,0.004526214
"12164","RPL41",-0.001087696,-0.001448509
"12165","SYF2",-0.001087741,7.63e-05
"12166","FLOT1",-0.001088365,0.000980949
"12167","MLLT1",-0.001089338,-0.002582504
"12168","MRPL10",-0.001089887,-0.000226601
"12169","SEC11A",-0.001090603,0.001602786
"12170","SOX5",-0.001090658,-0.000819435
"12171","IFNE",-0.001090776,-0.003848855
"12172","RIOK2",-0.001093986,6.35e-05
"12173","MKNK1",-0.001095117,0.00292009
"12174","TCIRG1",-0.001095213,0.005406649
"12175","TNRC18",-0.001096085,-0.001754191
"12176","PEX5",-0.001097306,0.000563583
"12177","SF3B5",-0.001097959,-0.000940208
"12178","RPL37A",-0.001098008,-0.001394963
"12179","ARMT1",-0.001101019,0.005231585
"12180","CFAP97",-0.001101314,-0.002351179
"12181","KCNJ3",-0.00110257,-0.032570824
"12182","MDH2",-0.001104487,-0.001682621
"12183","KARS",-0.001105242,0.000488632
"12184","MAP1A",-0.001106331,-0.005560837
"12185","TIMMDC1",-0.001106499,-0.00164084
"12186","PHAX",-0.001106719,-0.002460172
"12187","TRIP4",-0.001107152,0.000488839
"12188","ALG10B",-0.001107402,-0.002855395
"12189","NMNAT1",-0.001107471,-0.002891835
"12190","CFAP43",-0.001107793,0.005197072
"12191","VAPA",-0.001110465,0.001657435
"12192","GPHN",-0.001111885,-0.00400273
"12193","SH3BP1",-0.001113702,0.004769081
"12194","PPP3CB",-0.001114477,-0.003056051
"12195","DNAL4",-0.001115402,-0.001025641
"12196","WFDC11",-0.001116326,0.000705981
"12197","DDOST",-0.001117442,0.000483957
"12198","CLTC",-0.001118918,-0.000292768
"12199","AAMP",-0.001119021,-0.002660473
"12200","ANKRD34A",-0.001119195,-0.009041038
"12201","USP8",-0.00112153,-0.000903874
"12202","SEC22B",-0.001121948,-0.002001015
"12203","ENPP1",-0.001122217,-0.012209114
"12204","FGF20",-0.001122625,-0.00317255
"12205","TMEM222",-0.001123116,-0.00255409
"12206","XIRP1",-0.001126017,0.005536536
"12207","PIR",-0.001126309,0.000709631
"12208","RCN1",-0.001126637,-0.003019077
"12209","TMEM41A",-0.001126894,0.001311643
"12210","DEFB4B",-0.001127013,0.004321341
"12211","RNF152",-0.00112755,-0.005606674
"12212","VDAC1",-0.001127935,-0.00140049
"12213","CCNI2",-0.001129492,0.00023351
"12214","TCF7",-0.001129615,-0.000164727
"12215","OR5P2",-0.001130694,-0.001049007
"12216","KCNA10",-0.001130991,0.004486079
"12217","APLF",-0.001132171,-0.001132992
"12218","TSPAN11",-0.001132982,0.00433473
"12219","CFAP74",-0.001133833,0.011752322
"12220","ACER3",-0.001134373,0.00073823
"12221","CFL1",-0.001135102,0.002667517
"12222","BTBD19",-0.001135485,0.005953406
"12223","GTF2H5",-0.001136042,-0.002668389
"12224","DDX24",-0.001137496,-0.001817991
"12225","UBXN8",-0.001138616,-0.001297924
"12226","URGCP",-0.001139032,-0.003674025
"12227","TMSB4X",-0.00113976,0.010850748
"12228","EXPH5",-0.001140267,0.005729351
"12229","PHPT1",-0.001141996,-0.00394941
"12230","PGA5",-0.00114204,-0.002792916
"12231","ANKMY2",-0.00114255,-0.002027043
"12232","NUB1",-0.001143427,0.000301077
"12233","AP2M1",-0.001145675,-0.001792936
"12234","CAMKK2",-0.001146059,-0.005229097
"12235","EIF4EBP2",-0.001146243,0.0004493
"12236","CELA1",-0.001146789,0.002898469
"12237","KDM6B",-0.001147215,6.94e-05
"12238","NDUFA13",-0.001147326,-0.002978908
"12239","WBP1",-0.001147599,-0.005413885
"12240","PPA2",-0.001147821,-0.001448359
"12241","DLK2",-0.001148314,-0.017708917
"12242","RFX6",-0.001149455,-0.016808579
"12243","ATP1B1",-0.001150211,0.008729851
"12244","EIF3G",-0.001150592,-0.001684442
"12245","SLC22A23",-0.001150773,-0.003011561
"12246","RHOBTB1",-0.00115108,0.001882319
"12247","PC",-0.001151474,-0.006861283
"12248","GNB2",-0.001154089,-0.002396311
"12249","SHARPIN",-0.001154959,4.95e-07
"12250","L3MBTL2",-0.001155168,-0.001907954
"12251","TIRAP",-0.001155792,-0.003225112
"12252","CRNN",-0.001158098,-0.004695325
"12253","CLPX",-0.001158324,-0.001047994
"12254","RPS28",-0.001159433,-0.003098406
"12255","CCDC158",-0.001160308,-0.008322506
"12256","RRP9",-0.001160433,-0.001302017
"12257","ERICH4",-0.00116108,0.005483211
"12258","CHMP5",-0.001161233,0.000687775
"12259","DYNLRB1",-0.001162243,-0.000635444
"12260","SPTAN1",-0.001165901,0.000127209
"12261","TTLL1",-0.001165977,-0.003279314
"12262","C5orf52",-0.001166539,-0.002771036
"12263","FKBP1A",-0.001166783,0.001015444
"12264","ZIM2",-0.001167085,-0.007718795
"12265","ATE1",-0.001167291,-0.003184564
"12266","C19orf24",-0.001167448,-0.00129157
"12267","B4GALT7",-0.001168295,-0.003505963
"12268","GRID1",-0.001169329,-0.002653192
"12269","DUPD1",-0.001171031,-0.002090396
"12270","TMEM135",-0.00117352,-0.003990698
"12271","FIGN",-0.001174615,-0.002206236
"12272","MT-ATP6",-0.001175497,-0.004429874
"12273","ZC3H13",-0.00117679,-0.003148062
"12274","GAMT",-0.001179981,-0.01346863
"12275","DNAJC4",-0.00118138,-0.002842502
"12276","TMED2",-0.00118155,-0.001710674
"12277","ZNHIT1",-0.001182726,-0.000593984
"12278","SERTAD4",-0.001184053,0.003173965
"12279","ANKRD13A",-0.001185154,0.001925636
"12280","LAMTOR3",-0.001186227,-0.002469967
"12281","BOC",-0.00118782,-0.013811653
"12282","MPC1",-0.001187915,0.000206963
"12283","SSR4",-0.001189041,-0.001333312
"12284","TUBB1",-0.001189294,0.013012605
"12285","ALKBH3",-0.001189337,-0.002431886
"12286","TRIM14",-0.00118977,0.001894632
"12287","ADAM10",-0.00118982,-0.001361922
"12288","CWF19L2",-0.001190215,-0.000964085
"12289","ARMCX2",-0.00119194,-0.005694552
"12290","TNFSF13B",-0.001192781,0.016080917
"12291","CCDC9",-0.001193165,-0.001107484
"12292","SOWAHD",-0.00119393,0.01387108
"12293","ASCC1",-0.001194185,-0.000403628
"12294","FAM83H",-0.001196186,0.001248212
"12295","PGLS",-0.001196631,-0.000742391
"12296","EIF1",-0.001196661,0.002021063
"12297","ZNF763",-0.001197483,-0.003263785
"12298","TMEM184C",-0.001198313,-0.003365272
"12299","C9orf16",-0.00119877,-0.000680164
"12300","MOB1A",-0.001199911,0.002674679
"12301","DMGDH",-0.001201113,-0.00575659
"12302","PDE6B",-0.001202286,0.003363147
"12303","PTPN7",-0.001202537,0.012127776
"12304","WIPF2",-0.001202677,0.00177088
"12305","XDH",-0.001204176,-0.004546134
"12306","C6orf47",-0.001204467,-0.000623605
"12307","ANKRD40",-0.001204919,0.001024577
"12308","TESK2",-0.001206617,-0.012658564
"12309","TMTC1",-0.00120705,-0.003914214
"12310","ZFPL1",-0.001207867,-0.002356861
"12311","1-Mar",-0.001209154,-0.010776514
"12312","ERLIN1",-0.001209827,0.000744728
"12313","MAPK1",-0.001210334,-0.000279742
"12314","HIST2H2AA3",-0.001211402,-0.017226662
"12315","HIBCH",-0.001212888,-0.003765289
"12316","LZTFL1",-0.001213058,0.00150464
"12317","RPS10",-0.001214062,-0.001089514
"12318","SLC7A13",-0.001214404,-0.009085014
"12319","MYO10",-0.001215046,0.003582539
"12320","RPUSD2",-0.00121587,-0.001195126
"12321","DCP1B",-0.001216201,-0.004662008
"12322","KITLG",-0.001217866,0.005948237
"12323","ELMSAN1",-0.00121843,-0.000328475
"12324","CR2",-0.0012191,0.016369672
"12325","GPR161",-0.001220611,-0.005943152
"12326","CITED1",-0.001221611,-0.020179106
"12327","SNX30",-0.001222861,0.010664905
"12328","SCO1",-0.00122287,-0.002499908
"12329","RABGAP1",-0.00122295,-0.004863081
"12330","SLC22A17",-0.001224053,-0.013711936
"12331","PLEKHG1",-0.001224239,0.007897279
"12332","COX15",-0.00122524,-0.001721618
"12333","ROCK2",-0.001226726,-0.000924268
"12334","SPTSSA",-0.001227021,0.005402879
"12335","TRIM47",-0.001227067,0.003770109
"12336","RNF11",-0.001227474,-0.001298331
"12337","SDF2",-0.001227625,-0.001083767
"12338","UNC50",-0.001227948,8.27e-06
"12339","ARHGEF18",-0.001228272,0.001050463
"12340","HBM",-0.001228557,0.00378142
"12341","SPATA2L",-0.001231228,0.00114789
"12342","HCAR1",-0.001231348,-0.007502106
"12343","VPS53",-0.001232478,-0.000973122
"12344","PPIAL4A",-0.001233051,0.00134295
"12345","AP2A2",-0.001233872,-0.000329601
"12346","EMC4",-0.0012343,-0.00010677
"12347","FAM122A",-0.001234501,-0.002577385
"12348","TMEM9",-0.001234662,-0.00127708
"12349","GRAP2",-0.001234689,0.005943715
"12350","ACADVL",-0.00123498,-0.003742475
"12351","ITGAD",-0.001237187,0.009904907
"12352","NRXN3",-0.001238615,-0.006577394
"12353","KCNJ18",-0.001240478,-0.001532731
"12354","TUBGCP2",-0.001241298,-0.001796965
"12355","OPTN",-0.001241406,0.002387225
"12356","WDR91",-0.001242069,0.002318586
"12357","TKFC",-0.001243119,-0.003176779
"12358","C9orf135",-0.001243378,0.020525403
"12359","CYP2J2",-0.001244308,-0.002232871
"12360","BTNL3",-0.001248385,0.005109691
"12361","AZU1",-0.001249006,0.012316008
"12362","GKN1",-0.001249571,-0.00194301
"12363","SPNS1",-0.001251543,0.003599547
"12364","POU6F1",-0.001253188,-0.003533526
"12365","RRP7A",-0.001253955,-0.002170741
"12366","CCNG1",-0.001254941,-0.005770926
"12367","EIF3F",-0.001256649,-0.000874811
"12368","HINT3",-0.001257115,-0.001943035
"12369","CLEC12B",-0.001257219,0.010156399
"12370","PAPPA2",-0.001257635,-0.003598625
"12371","C11orf91",-0.001258062,0.003357366
"12372","CBLN3",-0.001258711,-0.000643943
"12373","PDP2",-0.001259127,-0.002217497
"12374","USB1",-0.001259853,0.003452699
"12375","TDRD3",-0.001262339,-0.000926866
"12376","FAM134C",-0.001262908,-0.001806848
"12377","IFNAR1",-0.001263805,-0.000887483
"12378","PGGT1B",-0.001263946,-0.001787957
"12379","PTP4A2",-0.001265072,0.00188099
"12380","CNKSR1",-0.00126591,0.000383576
"12381","C12orf49",-0.001266246,0.01114479
"12382","H1FNT",-0.00126665,0.002057181
"12383","DDX54",-0.001270927,-0.000842564
"12384","PCYT1A",-0.001271084,-0.000287004
"12385","NDRG3",-0.001271954,-0.008608742
"12386","FBXO40",-0.00127333,-0.007459216
"12387","GP1BA",-0.001273785,0.003721092
"12388","PTPMT1",-0.001274062,0.001302316
"12389","VCP",-0.001274638,-0.001503395
"12390","DNAJB1",-0.001275302,-0.00261365
"12391","IFI27L2",-0.001277751,0.00646096
"12392","PODXL",-0.001279332,0.003153439
"12393","PAK1IP1",-0.00128022,-0.008082373
"12394","MROH7",-0.0012805,-0.007164063
"12395","STAT4",-0.001280904,0.010682814
"12396","DNAJB14",-0.001280961,-0.001429379
"12397","SPCS3",-0.001281032,0.00047775
"12398","LAMTOR4",-0.001282354,-0.001508312
"12399","TTLL11",-0.001282511,-0.003494587
"12400","DHCR7",-0.001282819,-0.00094678
"12401","LRRC3C",-0.001283108,-0.000413565
"12402","TMEM62",-0.001283188,0.003326099
"12403","STT3B",-0.00128494,-0.000718647
"12404","SEC24C",-0.001285961,-0.001263379
"12405","RBMXL1",-0.001286125,-0.001882374
"12406","PIK3CB",-0.001287092,-0.002402647
"12407","BCAT2",-0.001287182,-0.002598197
"12408","GPR68",-0.001288011,0.011139025
"12409","C17orf105",-0.001289984,0.000720705
"12410","PRKD2",-0.001290136,-0.000221099
"12411","WASF2",-0.001291093,0.000653174
"12412","DOCK11",-0.001291297,0.010256871
"12413","POU1F1",-0.001292504,-0.001186147
"12414","LRRC41",-0.00129271,-0.002853785
"12415","MACF1",-0.001293193,0.000810921
"12416","CTTN",-0.001293252,-0.0012339
"12417","SLURP1",-0.001293352,-0.007462797
"12418","LY96",-0.001294958,0.016167905
"12419","NCOR1",-0.001294965,-0.002673447
"12420","FBXO7",-0.001295029,0.000707259
"12421","HBZ",-0.001295298,0.001540252
"12422","RPS20",-0.001295779,-0.000319394
"12423","CASP8",-0.001297179,0.005244789
"12424","ERN1",-0.001297514,-0.001271376
"12425","RNASE3",-0.00129784,0.003957533
"12426","PES1",-0.001298093,-0.000718774
"12427","ANKH",-0.001298142,-0.011034186
"12428","IP6K1",-0.001301269,-0.00084419
"12429","OR5P3",-0.001302703,-0.000829154
"12430","VPS26A",-0.001302708,0.001248353
"12431","TOR1AIP2",-0.001303613,0.002080291
"12432","MRPS36",-0.001304473,0.000545651
"12433","C16orf96",-0.00130708,-0.003247282
"12434","EIF3A",-0.001307705,-0.00151626
"12435","C7orf50",-0.001308243,-0.000588186
"12436","C4BPB",-0.001310292,0.025005992
"12437","CCDC51",-0.001310332,-0.000677316
"12438","RUFY1",-0.001310927,-0.001391658
"12439","UBB",-0.001311293,-0.000412353
"12440","SLC39A13",-0.001311796,0.000206899
"12441","IRS2",-0.001312647,-0.0041179
"12442","PPA1",-0.001313021,0.003943691
"12443","CYTH3",-0.001313908,0.003344015
"12444","BTNL2",-0.001315101,-0.005115002
"12445","EPS8L3",-0.001318838,-0.003360525
"12446","2-Sep",-0.001319373,-0.000249686
"12447","SARS",-0.001319446,-0.000368554
"12448","GPR143",-0.001320479,-0.005003526
"12449","FLT1",-0.001321341,0.002370724
"12450","LRRC55",-0.001321552,0.004931626
"12451","ARFGAP3",-0.00132299,-0.006856019
"12452","PTP4A1",-0.001323192,0.006029774
"12453","RDH12",-0.001323352,-0.010341261
"12454","CALCR",-0.001323984,0.008102028
"12455","NUDT2",-0.001325348,-0.00573006
"12456","MT-ND2",-0.001325627,-0.002063729
"12457","CCSER2",-0.001328114,-0.000727974
"12458","POLR2E",-0.001329259,-0.000363748
"12459","HBD",-0.00132996,0.007768486
"12460","FST",-0.001330607,-0.005061539
"12461","CYP26B1",-0.001333922,0.002045481
